"dataset_seq","dataset_id","dataset_class","class_seq","source_id","original_filename","export_filename","export_path","source_sha256","width","height","content_type","color_mode","quality_label","split","dataset_kind","provider","source_url","license","rights_url","damage_label_list","damage_label_count","damage_label_method","texture_match_label_list","texture_match_scores","texture_match_files","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","export_sha256","file_size_bytes","actual_format"
"1487","clean_near_000493","clean_near","493","met_287891","1517.png","clean_near_000493.png","dataset_images/clean_near/clean_near_000493.png","27f1effdbe681dd21261a44ca465f7925632f646394a826fe90e1c5a6dc87142","1584","3180","group_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287891","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.016, ""dust"": 0.0335, ""fold"": 0.0845, ""missing_region"": 0.0428, ""mold"": 0.1158, ""scratch"": 0.0288, ""stain"": 0.1155, ""tear"": 0.0598}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27f1effdbe681dd21261a44ca465f7925632f646394a826fe90e1c5a6dc87142","2979901","png"
"1488","clean_near_000494","clean_near","494","met_287893","1518.png","clean_near_000494.png","dataset_images/clean_near/clean_near_000494.png","5f83e1c427e8b605da4841e2783afbab8c728bf60ce4058d3b4d87ebf8ff0d4f","1550","1788","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287893","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0019, ""dust"": 0.0105, ""fold"": 0.0467, ""missing_region"": 0.023, ""mold"": 0.0516, ""scratch"": 0.015, ""stain"": 0.0439, ""tear"": 0.0506}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7a5f4d24df1dc65645c1f4d73cc461ad2e73c9c8dc87a0faeac22807bfda9301","3240498","png"
"1489","clean_near_000495","clean_near","495","met_287894","1519.png","clean_near_000495.png","dataset_images/clean_near/clean_near_000495.png","5bb7a52cf08f3163026e879ecf46ec48911fd73e5b725bdc753ebf6d244ebdf5","1465","1841","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287894","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0017, ""dust"": 0.0043, ""fold"": 0.0104, ""missing_region"": 0.0152, ""mold"": 0.0149, ""scratch"": 0.0065, ""stain"": 0.0132, ""tear"": 0.0152}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","022da0296c37792466db22f0953001969cd7eded20c4007d52a5a57b83f5f1c4","2684657","png"
"1491","clean_near_000496","clean_near","496","met_287896","1521.png","clean_near_000496.png","dataset_images/clean_near/clean_near_000496.png","466e8da3dffe2ecd3fce2de6b6fbd8c101aeac5a5b87d2aa7502ce114780cf2d","1484","1706","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287896","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0036, ""dust"": 0.0056, ""fold"": 0.024, ""missing_region"": 0.0167, ""mold"": 0.0207, ""scratch"": 0.0086, ""stain"": 0.0291, ""tear"": 0.0376}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9df2e5cb5775b1706616892104d46e7c8be528f5db69828f1670cf09308af78f","2999762","png"
"1493","clean_near_000497","clean_near","497","met_287900","1523.png","clean_near_000497.png","dataset_images/clean_near/clean_near_000497.png","0db14d5ccb16789573c72337dd91caf658958a70f2ce8a78857be723a3276e82","1529","3177","group_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287900","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0023, ""dust"": 0.0059, ""fold"": 0.0291, ""missing_region"": 0.0111, ""mold"": 0.0342, ""scratch"": 0.0193, ""stain"": 0.0181, ""tear"": 0.026}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0db14d5ccb16789573c72337dd91caf658958a70f2ce8a78857be723a3276e82","2642440","png"
"1495","clean_near_000498","clean_near","498","met_287902","1525.png","clean_near_000498.png","dataset_images/clean_near/clean_near_000498.png","34911fe5e6f90724e4e61b43539e19e47bf7f7672fad5ef08e28d1d228e4f2a6","874","1083","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287902","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0001, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0002}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","d98d0a90d0513813541747eb384a8b40c28d191fad3c1518147b666aa47ad1e7","1240555","png"
"1496","clean_near_000499","clean_near","499","met_287903","1526.png","clean_near_000499.png","dataset_images/clean_near/clean_near_000499.png","0b82f0a2de0a576909a59356ef3b655688954899b317242e2e9d9fa9116e41dc","2135","2860","single_portrait","RGB","existing_damage","test","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287903","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0b82f0a2de0a576909a59356ef3b655688954899b317242e2e9d9fa9116e41dc","3268100","png"
"1498","clean_near_000500","clean_near","500","met_287907","1528.png","clean_near_000500.png","dataset_images/clean_near/clean_near_000500.png","6631580de73c611d4a2ca460b6309654a2f00225e312e3d85d3a8efb8b2112de","2560","2054","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287907","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0005, ""dust"": 0.004, ""fold"": 0.0167, ""missing_region"": 0.0141, ""mold"": 0.0243, ""scratch"": 0.012, ""stain"": 0.0221, ""tear"": 0.0258}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6631580de73c611d4a2ca460b6309654a2f00225e312e3d85d3a8efb8b2112de","3767162","png"
"1499","clean_near_000501","clean_near","501","met_287908","1529.png","clean_near_000501.png","dataset_images/clean_near/clean_near_000501.png","fd16cf41331ecec53c349146398e0004bf7a349b6ff1d78e2aa35e5d0b0ed46f","2560","2165","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287908","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0023, ""dust"": 0.0131, ""fold"": 0.0395, ""missing_region"": 0.0759, ""mold"": 0.1015, ""scratch"": 0.0301, ""stain"": 0.054, ""tear"": 0.083}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","fd16cf41331ecec53c349146398e0004bf7a349b6ff1d78e2aa35e5d0b0ed46f","3510373","png"
"1500","clean_near_000502","clean_near","502","met_287909","1530.png","clean_near_000502.png","dataset_images/clean_near/clean_near_000502.png","e07c6fe6ca613ed4c31f9b71480a51fa91c47f6b94bc3d7a346fce913c511b74","2560","2136","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287909","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.004, ""dust"": 0.0237, ""fold"": 0.0381, ""missing_region"": 0.0449, ""mold"": 0.0664, ""scratch"": 0.0209, ""stain"": 0.0572, ""tear"": 0.0627}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e07c6fe6ca613ed4c31f9b71480a51fa91c47f6b94bc3d7a346fce913c511b74","3748969","png"
"1503","clean_near_000503","clean_near","503","met_287912","1533.png","clean_near_000503.png","dataset_images/clean_near/clean_near_000503.png","db10e083d744fb8012c55dcc2f4ba74a7136bf11af90af3704085f04f2b7453c","2560","2151","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287912","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0072, ""dust"": 0.0336, ""fold"": 0.09, ""missing_region"": 0.0537, ""mold"": 0.1021, ""scratch"": 0.0317, ""stain"": 0.0975, ""tear"": 0.0846}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","db10e083d744fb8012c55dcc2f4ba74a7136bf11af90af3704085f04f2b7453c","3789724","png"
"1504","clean_near_000504","clean_near","504","met_287913","1534.png","clean_near_000504.png","dataset_images/clean_near/clean_near_000504.png","159dc458ebdf68eef56e2307ab706dbf966772aa61a94311a7edd01159632f0d","2807","2372","group_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287913","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159dc458ebdf68eef56e2307ab706dbf966772aa61a94311a7edd01159632f0d","3932001","png"
"1505","clean_near_000505","clean_near","505","met_287914","1535.png","clean_near_000505.png","dataset_images/clean_near/clean_near_000505.png","b86342bc35c665cb1413a869ec8041ac4fb9035e2137bc99697537eebe0f1e16","2560","1966","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287914","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0007, ""dust"": 0.0065, ""fold"": 0.0237, ""missing_region"": 0.0367, ""mold"": 0.0661, ""scratch"": 0.015, ""stain"": 0.1205, ""tear"": 0.0979}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b86342bc35c665cb1413a869ec8041ac4fb9035e2137bc99697537eebe0f1e16","3426322","png"
"1507","clean_near_000506","clean_near","506","met_287916","1537.png","clean_near_000506.png","dataset_images/clean_near/clean_near_000506.png","378e5c3fc1ca0d3e447396938742bff55c16b83376e9331f5187d8bd93ecd10e","2667","2281","other","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287916","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0005, ""dust"": 0.0027, ""fold"": 0.0054, ""missing_region"": 0.0149, ""mold"": 0.0123, ""scratch"": 0.0046, ""stain"": 0.0293, ""tear"": 0.0202}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378e5c3fc1ca0d3e447396938742bff55c16b83376e9331f5187d8bd93ecd10e","3744890","png"
"1508","clean_near_000507","clean_near","507","met_287918","1538.png","clean_near_000507.png","dataset_images/clean_near/clean_near_000507.png","19f94bdd72e1ef4bb60113210965674a1b1875c8b3d7a489cd4fa54a6adf093b","1976","2945","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287918","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19f94bdd72e1ef4bb60113210965674a1b1875c8b3d7a489cd4fa54a6adf093b","3348308","png"
"1509","clean_near_000508","clean_near","508","met_287919","1539.png","clean_near_000508.png","dataset_images/clean_near/clean_near_000508.png","0e73c890cf676b24449dd16cf3d752c4ab9f9cd20cd313127c71d99d79dbe00b","2352","3099","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287919","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0e73c890cf676b24449dd16cf3d752c4ab9f9cd20cd313127c71d99d79dbe00b","3789080","png"
"1510","clean_near_000509","clean_near","509","met_287921","1540.png","clean_near_000509.png","dataset_images/clean_near/clean_near_000509.png","cffe2f307762fe0b992ae8cfd0c463685e9daec8c84ff5cd04ee0f28f58fa129","2886","2284","single_portrait","RGB","existing_damage","test","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287921","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0106, ""dust"": 0.0305, ""fold"": 0.1404, ""missing_region"": 0.0639, ""mold"": 0.1065, ""scratch"": 0.0338, ""stain"": 0.1191, ""tear"": 0.113}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","cffe2f307762fe0b992ae8cfd0c463685e9daec8c84ff5cd04ee0f28f58fa129","3992048","png"
"1513","clean_near_000510","clean_near","510","met_287925","1543.png","clean_near_000510.png","dataset_images/clean_near/clean_near_000510.png","563f96f68b4d84e39309846d0a0917af9ce67854216c29e38f1bd9dd8b011bf1","2109","2797","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287925","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0001, ""fold"": 0.0002, ""missing_region"": 0.0055, ""mold"": 0.0002, ""scratch"": 0.0001, ""stain"": 0.0004, ""tear"": 0.0066}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","563f96f68b4d84e39309846d0a0917af9ce67854216c29e38f1bd9dd8b011bf1","3656066","png"
"1515","clean_near_000511","clean_near","511","met_287928","1545.png","clean_near_000511.png","dataset_images/clean_near/clean_near_000511.png","42b4615486455ef16b094b518a80dd84eea3310ce98c0da875b4c504c1f2151d","2005","3146","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287928","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0002, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0002}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42b4615486455ef16b094b518a80dd84eea3310ce98c0da875b4c504c1f2151d","3285001","png"
"1517","clean_near_000512","clean_near","512","met_287936","1548.png","clean_near_000512.png","dataset_images/clean_near/clean_near_000512.png","d17f6dd754852ba588d8a3c8647616863d3a52b09fa06fd8caf8549b9c1e9adb","2867","2306","group_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287936","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","d17f6dd754852ba588d8a3c8647616863d3a52b09fa06fd8caf8549b9c1e9adb","3877219","png"
"1518","clean_near_000513","clean_near","513","met_287937","1549.png","clean_near_000513.png","dataset_images/clean_near/clean_near_000513.png","418d324d2edbc2bc4d3ed8b5abafc3ec26541587e4e4e3158bcc17ed2ff1595b","2560","2108","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287937","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0063, ""dust"": 0.0316, ""fold"": 0.1222, ""missing_region"": 0.0859, ""mold"": 0.157, ""scratch"": 0.0325, ""stain"": 0.1137, ""tear"": 0.1421}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","418d324d2edbc2bc4d3ed8b5abafc3ec26541587e4e4e3158bcc17ed2ff1595b","3467889","png"
"1520","clean_near_000514","clean_near","514","met_287941","1551.png","clean_near_000514.png","dataset_images/clean_near/clean_near_000514.png","ec445bec61b92969bdf556e528767003eb98ed13cf86b5679898121d684188d1","2792","2305","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287941","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0077, ""dust"": 0.0256, ""fold"": 0.1039, ""missing_region"": 0.034, ""mold"": 0.0946, ""scratch"": 0.0315, ""stain"": 0.0899, ""tear"": 0.0715}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ec445bec61b92969bdf556e528767003eb98ed13cf86b5679898121d684188d1","3461000","png"
"1522","clean_near_000515","clean_near","515","met_287944","1553.png","clean_near_000515.png","dataset_images/clean_near/clean_near_000515.png","da30d8d22febea3c3495ca03eb17ad4b27bc6c6ee88a872c8aab5940d9172aab","2560","2099","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287944","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0045, ""dust"": 0.0196, ""fold"": 0.0987, ""missing_region"": 0.0415, ""mold"": 0.0832, ""scratch"": 0.0246, ""stain"": 0.0843, ""tear"": 0.0714}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","da30d8d22febea3c3495ca03eb17ad4b27bc6c6ee88a872c8aab5940d9172aab","3411873","png"
"1524","clean_near_000516","clean_near","516","met_287947","1555.png","clean_near_000516.png","dataset_images/clean_near/clean_near_000516.png","bc82561309f21ee1d47b80e19f0963b941702aa0dddfb0b29ef15f955bdadfa5","2560","2132","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287947","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0006, ""dust"": 0.0052, ""fold"": 0.0267, ""missing_region"": 0.0227, ""mold"": 0.0337, ""scratch"": 0.0118, ""stain"": 0.0629, ""tear"": 0.0816}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","bc82561309f21ee1d47b80e19f0963b941702aa0dddfb0b29ef15f955bdadfa5","3464048","png"
"1526","clean_near_000517","clean_near","517","met_287952","1557.png","clean_near_000517.png","dataset_images/clean_near/clean_near_000517.png","9ce4d1ab5297c651b072a2217cf9702c105438122d1894c6b9c2e5dbea7b7c49","1985","3372","single_portrait","RGB","existing_damage","test","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287952","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9ce4d1ab5297c651b072a2217cf9702c105438122d1894c6b9c2e5dbea7b7c49","3358398","png"
"1527","clean_near_000518","clean_near","518","met_287953","1558.png","clean_near_000518.png","dataset_images/clean_near/clean_near_000518.png","2d406f23ef8fbad1e2a90533c2a72ab89b625bc62d469de7b01fdb452b9acbb7","2239","3163","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287953","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0052, ""dust"": 0.0064, ""fold"": 0.0186, ""missing_region"": 0.0076, ""mold"": 0.0154, ""scratch"": 0.0081, ""stain"": 0.0257, ""tear"": 0.0093}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2d406f23ef8fbad1e2a90533c2a72ab89b625bc62d469de7b01fdb452b9acbb7","3315265","png"
"1530","clean_near_000519","clean_near","519","met_287967","1561.png","clean_near_000519.png","dataset_images/clean_near/clean_near_000519.png","162cd3376f72136fdd3d0947f8c3b807fd516f0142f95bd7c127fc4fb286cfda","1940","2560","single_portrait","RGB","existing_damage","validation","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287967","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0023, ""dust"": 0.0195, ""fold"": 0.0453, ""missing_region"": 0.0548, ""mold"": 0.0895, ""scratch"": 0.0253, ""stain"": 0.0914, ""tear"": 0.0779}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162cd3376f72136fdd3d0947f8c3b807fd516f0142f95bd7c127fc4fb286cfda","3857040","png"
"1532","clean_near_000520","clean_near","520","met_287973","1563.png","clean_near_000520.png","dataset_images/clean_near/clean_near_000520.png","77a149b7f5caa10e19d0d55f3c445a34991816385ae91ef185a2f5b5c8317e40","2560","2054","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/287973","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0059, ""dust"": 0.0122, ""fold"": 0.0539, ""missing_region"": 0.0588, ""mold"": 0.0863, ""scratch"": 0.0245, ""stain"": 0.046, ""tear"": 0.0588}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77a149b7f5caa10e19d0d55f3c445a34991816385ae91ef185a2f5b5c8317e40","3341404","png"
"1535","clean_near_000521","clean_near","521","met_288053","1566.png","clean_near_000521.png","dataset_images/clean_near/clean_near_000521.png","5c53328e4f665e76839166cc6abcca2461f969feef267676a04bca859c80475c","1593","2092","single_portrait","RGB","existing_damage","validation","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/288053","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0028, ""dust"": 0.0091, ""fold"": 0.013, ""missing_region"": 0.0313, ""mold"": 0.0202, ""scratch"": 0.0146, ""stain"": 0.0181, ""tear"": 0.0313}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5c53328e4f665e76839166cc6abcca2461f969feef267676a04bca859c80475c","2010404","png"
"1536","clean_near_000522","clean_near","522","met_288054","1567.png","clean_near_000522.png","dataset_images/clean_near/clean_near_000522.png","6de8bdc6ec3418431668c2eaee05cf2b07316c799d29f6c4e66529174ff2bd9a","1646","2179","single_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/288054","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.013, ""dust"": 0.0193, ""fold"": 0.0297, ""missing_region"": 0.0303, ""mold"": 0.0464, ""scratch"": 0.0221, ""stain"": 0.0435, ""tear"": 0.0405}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6de8bdc6ec3418431668c2eaee05cf2b07316c799d29f6c4e66529174ff2bd9a","2131560","png"
"1539","clean_near_000523","clean_near","523","met_288057","1570.png","clean_near_000523.png","dataset_images/clean_near/clean_near_000523.png","59c997932a3b044c0b7624eec169955a9442d7b2633223aaa3e33d27797c8841","1633","2010","single_portrait","RGB","existing_damage","validation","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/288057","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0047, ""dust"": 0.0043, ""fold"": 0.0079, ""missing_region"": 0.0041, ""mold"": 0.0054, ""scratch"": 0.0048, ""stain"": 0.0068, ""tear"": 0.0062}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59c997932a3b044c0b7624eec169955a9442d7b2633223aaa3e33d27797c8841","2198911","png"
"1541","clean_near_000524","clean_near","524","met_288059","1572.png","clean_near_000524.png","dataset_images/clean_near/clean_near_000524.png","4495d7fbbadcc041a94245e2e693bcc142ed7074b82c7c577c7c6e850b95733e","2065","1474","outdoor_scene","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/288059","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0212, ""dust"": 0.0327, ""fold"": 0.0559, ""missing_region"": 0.0564, ""mold"": 0.0889, ""scratch"": 0.0321, ""stain"": 0.0798, ""tear"": 0.0772}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4495d7fbbadcc041a94245e2e693bcc142ed7074b82c7c577c7c6e850b95733e","2056784","png"
"1543","clean_near_000525","clean_near","525","met_288061","1574.png","clean_near_000525.png","dataset_images/clean_near/clean_near_000525.png","004ee11253dd5ff268fa01aa6e0b2c0516c503ba8542a948115dbc34220a7f5e","2353","1937","group_portrait","RGB","existing_damage","train","real_damaged","The Metropolitan Museum of Art","https://www.metmuseum.org/art/collection/search/288061","Public Domain","https://www.metmuseum.org/about-the-met/policies-and-documents/open-access","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0241, ""dust"": 0.0252, ""fold"": 0.0489, ""missing_region"": 0.037, ""mold"": 0.0464, ""scratch"": 0.0238, ""stain"": 0.0466, ""tear"": 0.0583}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","004ee11253dd5ff268fa01aa6e0b2c0516c503ba8542a948115dbc34220a7f5e","2750615","png"
