"dataset_seq","dataset_id","dataset_class","class_seq","source_id","original_filename","export_filename","export_path","source_sha256","width","height","content_type","color_mode","quality_label","split","dataset_kind","provider","source_url","license","rights_url","damage_label_list","damage_label_count","damage_label_method","texture_match_label_list","texture_match_scores","texture_match_files","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","export_sha256","file_size_bytes","actual_format"
"1247","damaged_obvious_000795","damaged_obvious","795","2004664207","1277.png","damaged_obvious_000795.png","dataset_images/damaged_obvious/damaged_obvious_000795.png","73d8dea9013045072ffb9423ba6c87804908c86f40fff67353ff1c4ecada9e59","818","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664207/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0015, ""dust"": 0.0051, ""fold"": 0.0069, ""missing_region"": 0.0272, ""mold"": 0.0182, ""scratch"": 0.0063, ""stain"": 0.0261, ""tear"": 0.0272}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","73d8dea9013045072ffb9423ba6c87804908c86f40fff67353ff1c4ecada9e59","673922","png"
"1248","damaged_obvious_000796","damaged_obvious","796","2004664208","1278.png","damaged_obvious_000796.png","dataset_images/damaged_obvious/damaged_obvious_000796.png","2d009b8d3f71796ff1d1b725179c42cfeff49bc53beccab1c0b156c049aecd78","753","949","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664208/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0038, ""dust"": 0.0053, ""fold"": 0.0097, ""missing_region"": 0.017, ""mold"": 0.0108, ""scratch"": 0.0044, ""stain"": 0.0109, ""tear"": 0.017}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","a8b374a197af4f3e9b2548cc6731fdf378467e2ac5ccd22a6dd35aa29b5c7bb3","967741","png"
"1249","damaged_obvious_000797","damaged_obvious","797","2004664209","1279.png","damaged_obvious_000797.png","dataset_images/damaged_obvious/damaged_obvious_000797.png","4515f1ddd9e81dd6539572f2dd17df9a172a5b65d3f54c6f371353317839993b","754","977","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664209/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0159, ""dust"": 0.0207, ""fold"": 0.0357, ""missing_region"": 0.0375, ""mold"": 0.0353, ""scratch"": 0.0221, ""stain"": 0.0614, ""tear"": 0.044}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9a0081a526b30611a1668e2dce59c13fd524b755841957a4c87eacbf8cf084fb","902264","png"
"1250","damaged_obvious_000798","damaged_obvious","798","2004664210","1280.png","damaged_obvious_000798.png","dataset_images/damaged_obvious/damaged_obvious_000798.png","fd13dcb98fc57e7f68a2178481168a67180a849e398bf31c4cb03daf8fde9cb9","753","946","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664210/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0078, ""dust"": 0.022, ""fold"": 0.07, ""missing_region"": 0.0414, ""mold"": 0.0624, ""scratch"": 0.0211, ""stain"": 0.0665, ""tear"": 0.0449}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","ec4ac21162239c812f95c80ff8264d0e070ba1250aebef534fdf94b163c68752","1032327","png"
"1251","clean_near_000453","clean_near","453","2004664211","1281.png","clean_near_000453.png","dataset_images/clean_near/clean_near_000453.png","434cb1ecf3bbcd2ecb8974b2206b58fb33b93ec1c343b32b26895d9650398c22","787","1001","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664211/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0279, ""dust"": 0.0387, ""fold"": 0.087, ""missing_region"": 0.0339, ""mold"": 0.067, ""scratch"": 0.0319, ""stain"": 0.0882, ""tear"": 0.1052}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","672f757d67facaf91601dfe947de05356b58241b97d7c2ebddb86febcb7d9b4d","1162073","png"
"1252","damaged_obvious_000799","damaged_obvious","799","2004664212","1282.png","damaged_obvious_000799.png","dataset_images/damaged_obvious/damaged_obvious_000799.png","364ce8cf8230149b7dd6b2307abe395b5fd93be29cd1129b8b819a6db8410639","738","937","single_portrait","RGB","existing_damage","validation","real_damaged","Library of Congress","https://www.loc.gov/item/2004664212/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0031, ""dust"": 0.0124, ""fold"": 0.0394, ""missing_region"": 0.0572, ""mold"": 0.0493, ""scratch"": 0.0128, ""stain"": 0.0466, ""tear"": 0.0572}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","c6fbb91fec3f870a7f8a72f95f5451996533529cf8d13c740449252a9b5ad784","1116178","png"
"1253","damaged_obvious_000800","damaged_obvious","800","2004664213","1283.png","damaged_obvious_000800.png","dataset_images/damaged_obvious/damaged_obvious_000800.png","9991ea36191c798a40c1d0ddb6a59254535764954c43c48596a4220440c855c1","758","959","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664213/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.003, ""dust"": 0.0131, ""fold"": 0.085, ""missing_region"": 0.0559, ""mold"": 0.0989, ""scratch"": 0.0202, ""stain"": 0.1168, ""tear"": 0.078}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","92967343168cc62efef8299f3351d1d4e129765a33a9349aff8cc54d44021497","1198960","png"
"1254","damaged_obvious_000801","damaged_obvious","801","2004664214","1284.png","damaged_obvious_000801.png","dataset_images/damaged_obvious/damaged_obvious_000801.png","cbb144dc0195d388b6036daf283fadfbd5cd9c448635afc3f1e3c88f3f9e02dc","741","957","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664214/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0057, ""dust"": 0.0121, ""fold"": 0.0315, ""missing_region"": 0.0266, ""mold"": 0.0419, ""scratch"": 0.014, ""stain"": 0.0433, ""tear"": 0.0483}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","a20e7ccd9ce5bacc9b637103d6dbb42424e87dd98e039a441731897d575991b4","1060340","png"
"1255","damaged_obvious_000802","damaged_obvious","802","2004664215","1285.png","damaged_obvious_000802.png","dataset_images/damaged_obvious/damaged_obvious_000802.png","5ecb41852781c852c757244c0eb828d09fd9dcd59932f86e677ad22164686019","729","958","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664215/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0001, ""dust"": 0.0015, ""fold"": 0.0044, ""missing_region"": 0.0114, ""mold"": 0.0112, ""scratch"": 0.0024, ""stain"": 0.0223, ""tear"": 0.0658}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6ed1c96534d48529ffabeecb85f09ee3d4035acb23fccbadfc03340651ee2e83","1174798","png"
"1256","damaged_obvious_000803","damaged_obvious","803","2004664216","1286.png","damaged_obvious_000803.png","dataset_images/damaged_obvious/damaged_obvious_000803.png","3bc9d8673bdf2b7ad4e459f7724d392d601fc465059dad6a729016d83193af4a","816","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664216/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","fold|noise","2","texture_catalog_match_v1+source_attribute_v1","fold","{""crack"": 0.0071, ""dust"": 0.0289, ""fold"": 0.2135, ""missing_region"": 0.0663, ""mold"": 0.1278, ""scratch"": 0.0338, ""stain"": 0.114, ""tear"": 0.1109}","{""fold"": [""123.jpg"", ""032.jpg"", ""175.jpg""]}","0","0","1","0","0","0","0","0","0","0","0","1","0","0","3bc9d8673bdf2b7ad4e459f7724d392d601fc465059dad6a729016d83193af4a","688582","png"
"1257","damaged_obvious_000804","damaged_obvious","804","2004664217","1287.png","damaged_obvious_000804.png","dataset_images/damaged_obvious/damaged_obvious_000804.png","c88d0e8430b2bf53bfaec161a24049a721ac3ad03bdebf3880bb7c709039d545","745","949","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664217/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0008, ""dust"": 0.0024, ""fold"": 0.0088, ""missing_region"": 0.0147, ""mold"": 0.0163, ""scratch"": 0.0073, ""stain"": 0.0145, ""tear"": 0.0219}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","144965d53eda4f65e489d3f54f3df12d10ef8b07f4e2aa393940286bbafe83f4","1062904","png"
"1258","damaged_obvious_000805","damaged_obvious","805","2004664218","1288.png","damaged_obvious_000805.png","dataset_images/damaged_obvious/damaged_obvious_000805.png","d10a11ebbebe03fa3f73c297cbeb0684f870e564873e8ddcce2654c3ca5378c1","754","949","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664218/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0012, ""dust"": 0.0048, ""fold"": 0.0082, ""missing_region"": 0.0253, ""mold"": 0.0108, ""scratch"": 0.0036, ""stain"": 0.0202, ""tear"": 0.0253}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","38cffc61f62c72f5fd0568646a36a69fb844a266d01f1d67cfcbbef55b9e68cf","998115","png"
"1259","damaged_obvious_000806","damaged_obvious","806","2004664219","1289.png","damaged_obvious_000806.png","dataset_images/damaged_obvious/damaged_obvious_000806.png","a186450a066978cf164572dd8a24593d1673ef35af04c9bbb4c68b6c9ea4737c","763","958","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664219/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0021, ""dust"": 0.0143, ""fold"": 0.0636, ""missing_region"": 0.0486, ""mold"": 0.0773, ""scratch"": 0.0152, ""stain"": 0.1016, ""tear"": 0.0948}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9462bf048aaaafb771a0f5808b18799415cc668548585c4d4a59e13f07944221","1108764","png"
"1260","damaged_obvious_000807","damaged_obvious","807","2004664243","1290.png","damaged_obvious_000807.png","dataset_images/damaged_obvious/damaged_obvious_000807.png","85bfb3d949fa0ef8eb5ee98f47a52a8bc3e4830b4eb529b0020f42a4fd3ed95d","601","740","single_portrait","RGB","existing_damage","test","real_damaged","Library of Congress","https://www.loc.gov/item/2004664243/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0023, ""dust"": 0.0097, ""fold"": 0.0185, ""missing_region"": 0.0262, ""mold"": 0.0219, ""scratch"": 0.0112, ""stain"": 0.0344, ""tear"": 0.0657}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","04f6b42eb32f61c29e88030f533b12dc37956ac4f9eb03b13129336cbffb37c0","989501","png"
"1261","damaged_obvious_000808","damaged_obvious","808","2004664244","1291.png","damaged_obvious_000808.png","dataset_images/damaged_obvious/damaged_obvious_000808.png","682a545bbb32f9893583b2456c338e66bb29eedb9b7ebb28da4d39822673107e","812","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664244/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0026, ""dust"": 0.008, ""fold"": 0.0148, ""missing_region"": 0.0209, ""mold"": 0.0214, ""scratch"": 0.0094, ""stain"": 0.0214, ""tear"": 0.0409}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","682a545bbb32f9893583b2456c338e66bb29eedb9b7ebb28da4d39822673107e","660674","png"
"1262","damaged_obvious_000809","damaged_obvious","809","2004664245","1292.png","damaged_obvious_000809.png","dataset_images/damaged_obvious/damaged_obvious_000809.png","cc81ad3811b6b8a9a1a3b1ecb8d82b36189ccc823516437ba38f7dc9758b3099","830","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664245/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0023, ""dust"": 0.0058, ""fold"": 0.0125, ""missing_region"": 0.0096, ""mold"": 0.0115, ""scratch"": 0.0073, ""stain"": 0.0146, ""tear"": 0.0129}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","cc81ad3811b6b8a9a1a3b1ecb8d82b36189ccc823516437ba38f7dc9758b3099","690107","png"
"1263","damaged_obvious_000810","damaged_obvious","810","2004664246","1293.png","damaged_obvious_000810.png","dataset_images/damaged_obvious/damaged_obvious_000810.png","831e35e374090a90afdecb671c946e58ce1541c5df3b1ce8fd601cea68ce4679","811","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664246/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0052, ""dust"": 0.0229, ""fold"": 0.1198, ""missing_region"": 0.047, ""mold"": 0.0832, ""scratch"": 0.0309, ""stain"": 0.0679, ""tear"": 0.0662}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","831e35e374090a90afdecb671c946e58ce1541c5df3b1ce8fd601cea68ce4679","687046","png"
"1264","damaged_obvious_000811","damaged_obvious","811","2004664247","1294.png","damaged_obvious_000811.png","dataset_images/damaged_obvious/damaged_obvious_000811.png","1b2a09e72873c1f69fbb1f51038cda2605c9f09d5c8cce7aa6fdd72282d16274","576","654","single_portrait","RGB","existing_damage","test","real_damaged","Library of Congress","https://www.loc.gov/item/2004664247/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0173, ""dust"": 0.0236, ""fold"": 0.0436, ""missing_region"": 0.0243, ""mold"": 0.0487, ""scratch"": 0.0208, ""stain"": 0.0994, ""tear"": 0.0702}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","35c24a16af3d5204c8201d0a4e674fcce0da01fc5a461ff548f9697218b85827","504442","png"
"1265","damaged_obvious_000812","damaged_obvious","812","2004664248","1295.png","damaged_obvious_000812.png","dataset_images/damaged_obvious/damaged_obvious_000812.png","3541e59dee9c8c31a19ec4ef2f6a185d7f8742715893b9ceb39c02247457af0d","805","1024","single_portrait","RGB","existing_damage","test","real_damaged","Library of Congress","https://www.loc.gov/item/2004664248/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0041, ""dust"": 0.0104, ""fold"": 0.0289, ""missing_region"": 0.0204, ""mold"": 0.029, ""scratch"": 0.0196, ""stain"": 0.1123, ""tear"": 0.0386}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3541e59dee9c8c31a19ec4ef2f6a185d7f8742715893b9ceb39c02247457af0d","693949","png"
"1266","damaged_obvious_000813","damaged_obvious","813","2004664249","1296.png","damaged_obvious_000813.png","dataset_images/damaged_obvious/damaged_obvious_000813.png","abf9f3099999c62c603b9b6f82a0633d64db37377c2dd625175497834d5a1c13","803","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664249/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0172, ""dust"": 0.0355, ""fold"": 0.0605, ""missing_region"": 0.041, ""mold"": 0.0683, ""scratch"": 0.0284, ""stain"": 0.1078, ""tear"": 0.075}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","abf9f3099999c62c603b9b6f82a0633d64db37377c2dd625175497834d5a1c13","700091","png"
"1267","damaged_obvious_000814","damaged_obvious","814","2004664250","1297.png","damaged_obvious_000814.png","dataset_images/damaged_obvious/damaged_obvious_000814.png","fa32b9e0193ef661988479c69c082bf7264b76abc2c0b33840759495a660df80","822","1024","single_portrait","RGB","existing_damage","test","real_damaged","Library of Congress","https://www.loc.gov/item/2004664250/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0093, ""dust"": 0.0272, ""fold"": 0.046, ""missing_region"": 0.025, ""mold"": 0.0489, ""scratch"": 0.0179, ""stain"": 0.0528, ""tear"": 0.0341}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","fa32b9e0193ef661988479c69c082bf7264b76abc2c0b33840759495a660df80","699712","png"
"1268","damaged_obvious_000815","damaged_obvious","815","2004664251","1298.png","damaged_obvious_000815.png","dataset_images/damaged_obvious/damaged_obvious_000815.png","e4735e2a1458467ae10e1dc6cdc8791c996fd2cbb536712a4974891dedd2f401","814","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664251/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0025, ""dust"": 0.0141, ""fold"": 0.0285, ""missing_region"": 0.0342, ""mold"": 0.0534, ""scratch"": 0.0192, ""stain"": 0.0453, ""tear"": 0.053}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","e4735e2a1458467ae10e1dc6cdc8791c996fd2cbb536712a4974891dedd2f401","724439","png"
"1269","damaged_obvious_000816","damaged_obvious","816","2004664252","1299.png","damaged_obvious_000816.png","dataset_images/damaged_obvious/damaged_obvious_000816.png","f6337e7f178a43a4542bdb801c86336db62b013b2f75332d2b7b42b77d1b7acc","816","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664252/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0043, ""dust"": 0.0186, ""fold"": 0.0405, ""missing_region"": 0.049, ""mold"": 0.077, ""scratch"": 0.0201, ""stain"": 0.0629, ""tear"": 0.0574}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","f6337e7f178a43a4542bdb801c86336db62b013b2f75332d2b7b42b77d1b7acc","723052","png"
"1270","damaged_obvious_000817","damaged_obvious","817","2004664253","1300.png","damaged_obvious_000817.png","dataset_images/damaged_obvious/damaged_obvious_000817.png","36aa8636cca091a40d62122027fa3300a8a67c190ea702365ab1b0cd83407694","818","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664253/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0008, ""dust"": 0.0037, ""fold"": 0.01, ""missing_region"": 0.0153, ""mold"": 0.0192, ""scratch"": 0.0086, ""stain"": 0.0163, ""tear"": 0.0204}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","36aa8636cca091a40d62122027fa3300a8a67c190ea702365ab1b0cd83407694","716114","png"
"1271","damaged_obvious_000818","damaged_obvious","818","2004664254","1301.png","damaged_obvious_000818.png","dataset_images/damaged_obvious/damaged_obvious_000818.png","2c052fba5c99b9e0ade180ffb38cc1bc6f2ec37e231436694f4265e6ff4d4902","805","1024","group_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664254/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0062, ""dust"": 0.013, ""fold"": 0.0232, ""missing_region"": 0.0369, ""mold"": 0.0539, ""scratch"": 0.0187, ""stain"": 0.0619, ""tear"": 0.0403}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2c052fba5c99b9e0ade180ffb38cc1bc6f2ec37e231436694f4265e6ff4d4902","685512","png"
"1272","damaged_obvious_000819","damaged_obvious","819","2004664255","1302.png","damaged_obvious_000819.png","dataset_images/damaged_obvious/damaged_obvious_000819.png","cb7a6ba64fcde9c2637baf70cf6a83f959230daf887bf09cfa2ac55d7bd66edb","806","1024","single_portrait","RGB","existing_damage","validation","real_damaged","Library of Congress","https://www.loc.gov/item/2004664255/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0084, ""dust"": 0.0166, ""fold"": 0.0203, ""missing_region"": 0.0266, ""mold"": 0.0262, ""scratch"": 0.0136, ""stain"": 0.0587, ""tear"": 0.0309}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","cb7a6ba64fcde9c2637baf70cf6a83f959230daf887bf09cfa2ac55d7bd66edb","713578","png"
"1273","damaged_obvious_000820","damaged_obvious","820","2004664293","1303.png","damaged_obvious_000820.png","dataset_images/damaged_obvious/damaged_obvious_000820.png","1733f7aaa3938885bdb11f6dcad0ef672221b5a1b2907cc52bbdd09885f681d2","576","707","single_portrait","RGB","existing_damage","validation","real_damaged","Library of Congress","https://www.loc.gov/item/2004664293/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0183, ""dust"": 0.0302, ""fold"": 0.0773, ""missing_region"": 0.0314, ""mold"": 0.0724, ""scratch"": 0.026, ""stain"": 0.1231, ""tear"": 0.0904}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","53b386c44c926cb11819c79ee6ab11cd64f74341327a7fa7817e771411de233d","670770","png"
"1274","damaged_obvious_000821","damaged_obvious","821","2004664294","1304.png","damaged_obvious_000821.png","dataset_images/damaged_obvious/damaged_obvious_000821.png","ddecfd3451698ce0eb22015ed431b7ebea2b57b3d95b527f4b8241d62ea7b28e","817","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664294/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0094, ""dust"": 0.0226, ""fold"": 0.0363, ""missing_region"": 0.0227, ""mold"": 0.0372, ""scratch"": 0.018, ""stain"": 0.0508, ""tear"": 0.0472}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","ddecfd3451698ce0eb22015ed431b7ebea2b57b3d95b527f4b8241d62ea7b28e","705613","png"
"1275","damaged_obvious_000822","damaged_obvious","822","2004664295","1305.png","damaged_obvious_000822.png","dataset_images/damaged_obvious/damaged_obvious_000822.png","cef2702e050eab7ab7f7dd698ddc144a8141141935a42a4e3c298bc1154f5c40","826","1024","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664295/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0027, ""dust"": 0.0134, ""fold"": 0.0176, ""missing_region"": 0.0256, ""mold"": 0.0327, ""scratch"": 0.0132, ""stain"": 0.0354, ""tear"": 0.0365}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","cef2702e050eab7ab7f7dd698ddc144a8141141935a42a4e3c298bc1154f5c40","711468","png"
"1276","damaged_obvious_000823","damaged_obvious","823","2004664297","1306.png","damaged_obvious_000823.png","dataset_images/damaged_obvious/damaged_obvious_000823.png","645ed769afa6ef93127f8a217e0833539e3e3cb25f68dad1ec002996cca61046","640","785","single_portrait","RGB","existing_damage","validation","real_damaged","Library of Congress","https://www.loc.gov/item/2004664297/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","color_cast","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0106, ""dust"": 0.0181, ""fold"": 0.0605, ""missing_region"": 0.0391, ""mold"": 0.0395, ""scratch"": 0.0189, ""stain"": 0.0582, ""tear"": 0.0442}","{}","0","0","0","0","0","0","0","0","0","1","0","0","0","0","bbe5510cbcb3816c70f8418eee592c802c69d30fbec0e98df6d22554814d7b07","756413","png"
"1277","damaged_obvious_000824","damaged_obvious","824","2004664314","1307.png","damaged_obvious_000824.png","dataset_images/damaged_obvious/damaged_obvious_000824.png","09253058b4b6457f53aba288725bfbb37d4b8548e2f371cb6e8894737d7bfc8e","626","775","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664314/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","color_cast","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0128, ""dust"": 0.0185, ""fold"": 0.0561, ""missing_region"": 0.0494, ""mold"": 0.0553, ""scratch"": 0.0223, ""stain"": 0.0588, ""tear"": 0.0683}","{}","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4f5e3dbf9870e23b66bfcdec0ca9ae2efdcc9a6f9f087d1e9ee079b33bdbf349","794089","png"
"1278","damaged_obvious_000825","damaged_obvious","825","2004664315","1308.png","damaged_obvious_000825.png","dataset_images/damaged_obvious/damaged_obvious_000825.png","bc66c3ccba1ceaf6f31b0df80e0caef2f34b2cb251e91d3f7cf31dde23e3ccf4","488","576","single_portrait","RGB","existing_damage","train","real_damaged","Library of Congress","https://www.loc.gov/item/2004664315/","Public Domain","https://www.loc.gov/collections/daguerreotypes/about-this-collection/rights-and-access/","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.018, ""dust"": 0.0269, ""fold"": 0.0755, ""missing_region"": 0.0404, ""mold"": 0.0534, ""scratch"": 0.0262, ""stain"": 0.0694, ""tear"": 0.0601}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","95fc5319bafb4d802f07801dffa99edee19d395a73520447ddf2684dc2a94380","361550","png"
